timestamp,internal_latency_total,latency_processing
1753302907.229869,0.009208440780639648,0.0050201416015625
1753302907.6647406,0.009826421737670898,0.005945920944213867
1753302908.1098413,0.007486581802368164,0.00418543815612793
1753302908.5305464,0.006163120269775391,0.004095554351806641
1753302908.9687066,0.008865594863891602,0.005923032760620117
1753302909.7272685,0.009540081024169922,0.006103515625
1753302910.6886153,0.009345293045043945,0.005794048309326172
1753302912.6688135,0.010017156600952148,0.005729198455810547
1753302913.5546536,0.00899195671081543,0.005804538726806641
1753302914.1173747,0.009493827819824219,0.006100177764892578
1753302914.5891929,0.008848428726196289,0.005059003829956055
1753302915.0429494,0.007970094680786133,0.004349708557128906
1753302915.4918559,0.00851130485534668,0.005858421325683594
1753302915.872617,0.009697198867797852,0.005856752395629883
1753302916.2083695,0.008051633834838867,0.0042724609375
1753302916.5172358,0.010692596435546875,0.0066127777099609375
1753302917.1725252,0.0073239803314208984,0.00403285026550293
1753302917.7663121,0.006182193756103516,0.0035436153411865234
1753302918.6924694,0.007764101028442383,0.003885030746459961
1753302919.2066102,0.00568389892578125,0.002763986587524414
1753302919.7961895,0.006242275238037109,0.0035223960876464844
1753302920.261711,0.0058095455169677734,0.0028197765350341797
1753302928.1793938,0.009157896041870117,0.005968809127807617
1753302928.8178225,0.009383916854858398,0.005459785461425781
1753302929.3522763,0.0058460235595703125,0.0039408206939697266
1753302929.8306127,0.008214235305786133,0.006191253662109375
1753302930.3741674,0.006348848342895508,0.0041463375091552734
1753302930.8800247,0.006372690200805664,0.004302978515625
1753302931.3999448,0.009107589721679688,0.005843162536621094
1753302931.9704397,0.011032581329345703,0.007720947265625
1753302932.5233204,0.008057594299316406,0.004305839538574219
1753302933.0138514,0.007918119430541992,0.0043201446533203125
1753302933.69389,0.006838798522949219,0.004444599151611328
1753302949.2503836,0.00812387466430664,0.004613161087036133
1753302949.5558846,0.0090179443359375,0.005807161331176758
1753302960.1709564,0.00957489013671875,0.00591731071472168
1753302960.685825,0.009562253952026367,0.005702495574951172
1753302961.1442,0.009153366088867188,0.005930423736572266
1753302961.588764,0.009724617004394531,0.006056785583496094
1753302962.182008,0.005896568298339844,0.0042569637298583984
1753302962.5788245,0.009663820266723633,0.0057888031005859375
1753302963.0371077,0.008138656616210938,0.004578351974487305
1753302963.4778247,0.009227275848388672,0.005715131759643555
1753302963.9194434,0.00815439224243164,0.0056209564208984375
1753302964.3188138,0.008388042449951172,0.0045168399810791016
1753302964.7652984,0.0065610408782958984,0.004559516906738281
1753302965.2083046,0.008011817932128906,0.004388570785522461
1753302965.6124346,0.0062711238861083984,0.0043332576751708984
1753302966.034496,0.008160114288330078,0.004786252975463867
1753302966.444339,0.006218433380126953,0.0042994022369384766
1753302966.8953733,0.008924484252929688,0.0058672428131103516
1753302967.293281,0.009589433670043945,0.005608558654785156
1753302967.6695287,0.007973194122314453,0.0045092105865478516
1753302970.2730243,0.005335092544555664,0.0029478073120117188
1753302970.5837636,0.006192445755004883,0.003701925277709961
1753302970.995492,0.00571131706237793,0.0030770301818847656
1753302971.3843894,0.005820751190185547,0.00284576416015625
1753302971.794528,0.005717277526855469,0.002678394317626953
1753302972.2452216,0.00598454475402832,0.002999544143676758
1753302972.756312,0.008795499801635742,0.005030393600463867
1753302973.3019497,0.007656097412109375,0.004289388656616211
1753302975.1732306,0.007899999618530273,0.004542350769042969
1753302975.867192,0.00967717170715332,0.005661725997924805
1753302976.3676941,0.008837223052978516,0.005360841751098633
1753302976.882724,0.006020545959472656,0.004498720169067383
1753302977.448003,0.006842136383056641,0.004041433334350586
1753302977.959008,0.007671833038330078,0.004163026809692383
1753302978.4421108,0.008854389190673828,0.005702495574951172
1753302978.9583855,0.006158590316772461,0.0041964054107666016
1753302979.4581156,0.009902238845825195,0.005861520767211914
1753302979.9658298,0.00933837890625,0.005654573440551758
1753302980.446612,0.008078575134277344,0.004636526107788086
1753302980.925722,0.00992131233215332,0.0061991214752197266
1753302981.36647,0.008160591125488281,0.004956245422363281
1753302981.808459,0.007493734359741211,0.005477428436279297
1753302982.2495892,0.008358240127563477,0.004342317581176758
1753302982.6783073,0.008130311965942383,0.005759716033935547
1753302983.1036682,0.007962465286254883,0.0056610107421875
1753302983.5406585,0.008026838302612305,0.005885124206542969
1753302984.6401167,0.007616281509399414,0.004062652587890625
1753302985.2293222,0.005789279937744141,0.0037834644317626953
1753302985.677596,0.00589299201965332,0.0035161972045898438
1753302986.249778,0.0058956146240234375,0.003131866455078125
1753302986.8112934,0.007676124572753906,0.0035703182220458984
1753302987.5575259,0.005814552307128906,0.003904581069946289
1753302988.2948425,0.0057315826416015625,0.002791881561279297
1753302988.998353,0.005738496780395508,0.0027184486389160156
1753302989.6318915,0.0059468746185302734,0.002875089645385742
1753302990.2156236,0.005820512771606445,0.0027129650115966797
1753302990.7746499,0.0059549808502197266,0.0028612613677978516
1753302991.2863169,0.0058135986328125,0.0027725696563720703
1753302991.8018095,0.005807161331176758,0.003135204315185547
1753302992.2894838,0.005894899368286133,0.0028328895568847656
1753302992.758837,0.005720853805541992,0.0026869773864746094
1753302993.2072449,0.005803585052490234,0.002758026123046875
1753302993.6026132,0.0058825016021728516,0.002827167510986328
1753303003.9985166,0.005731821060180664,0.0027272701263427734
1753303004.65288,0.0058019161224365234,0.0027205944061279297
1753303005.161094,0.005680561065673828,0.002897500991821289
1753303005.7079356,0.006105661392211914,0.0029888153076171875
1753303006.1872048,0.005820512771606445,0.0029935836791992188
1753303006.75596,0.0073680877685546875,0.004426479339599609
1753303007.3202033,0.006030559539794922,0.0029754638671875
1753303007.9497664,0.0061724185943603516,0.0026831626892089844
1753303008.6695342,0.005815744400024414,0.002798318862915039
1753303009.3430464,0.005807638168334961,0.002783060073852539
1753303010.0085897,0.005768775939941406,0.002778291702270508
1753303010.6304061,0.0061016082763671875,0.0026798248291015625
1753303011.2377405,0.0059053897857666016,0.0029976367950439453
1753303011.8457615,0.005797863006591797,0.002700328826904297
1753303012.4506078,0.0057795047760009766,0.0027208328247070312
1753303013.054179,0.00572514533996582,0.002876758575439453
1753303013.6187806,0.006009340286254883,0.0030825138092041016
1753303014.143371,0.00536346435546875,0.002702951431274414
1753303014.653191,0.005913972854614258,0.003092050552368164
1753303015.1695035,0.0058498382568359375,0.002892732620239258
1753303015.6769142,0.005844593048095703,0.002795696258544922
1753303016.1675894,0.005801677703857422,0.0029337406158447266
1753303016.6616066,0.005736351013183594,0.0027365684509277344
1753303016.793542,0.00539708137512207,0.0028352737426757812
1753303017.1539896,0.005722999572753906,0.0029931068420410156
1753303017.6637344,0.0058634281158447266,0.002928495407104492
1753303018.22412,0.005719661712646484,0.0027217864990234375
1753303018.8063776,0.005566120147705078,0.0029726028442382812
1753303019.3593547,0.005696773529052734,0.0027327537536621094
1753303019.8825455,0.0057752132415771484,0.00281524658203125
1753303020.4010305,0.007674455642700195,0.0046825408935546875
1753303021.0484705,0.00581049919128418,0.0030164718627929688
1753303021.6816738,0.005828380584716797,0.0028007030487060547
1753303022.3319197,0.005799055099487305,0.002748250961303711
1753303022.9202373,0.006034374237060547,0.003143787384033203
1753303023.4993868,0.00590968132019043,0.0027146339416503906
1753303024.156654,0.005449771881103516,0.002862215042114258
1753303024.739493,0.0058176517486572266,0.0026366710662841797
1753303025.3330064,0.0057506561279296875,0.002754688262939453
1753303073.4003317,0.006550312042236328,0.0038323402404785156
1753303074.231989,0.0057373046875,0.0028319358825683594
1753303075.0212028,0.0058515071868896484,0.0027132034301757812
1753303075.8630514,0.005609989166259766,0.0028002262115478516
1753303076.7137074,0.007616519927978516,0.004477024078369141
1753303077.5043697,0.0055692195892333984,0.0029020309448242188
1753303078.2934206,0.0058307647705078125,0.0027832984924316406
1753303079.0890338,0.005721092224121094,0.002717733383178711
1753303084.2422395,0.005806446075439453,0.0026502609252929688
1753303084.7843125,0.005708456039428711,0.0027871131896972656
1753303085.591344,0.005883693695068359,0.002941131591796875
1753303086.3625937,0.005805492401123047,0.0028104782104492188
1753303087.0799615,0.005803585052490234,0.0028839111328125
1753303087.7834744,0.005880117416381836,0.002806425094604492
1753303088.4111197,0.005780935287475586,0.002698183059692383
1753303088.9873073,0.005899190902709961,0.0027589797973632812
1753303089.535183,0.005626201629638672,0.002809762954711914
1753303090.1149225,0.005911111831665039,0.0028095245361328125
1753303090.6416857,0.005731105804443359,0.0027627944946289062
1753303091.1607385,0.00561833381652832,0.002756834030151367
1753303091.6704707,0.005813121795654297,0.002886533737182617
1753303092.1830645,0.005754232406616211,0.0026311874389648438
1753303092.6811981,0.00595402717590332,0.002947568893432617
1753303093.1656876,0.0059926509857177734,0.00290679931640625
1753303093.6492054,0.00622868537902832,0.0033206939697265625
1753303094.4162173,0.0055103302001953125,0.0027871131896972656
1753303095.1366782,0.005980014801025391,0.0029299259185791016
1753303095.7707934,0.005527496337890625,0.0028209686279296875
1753303096.3872545,0.005188941955566406,0.002905607223510742
1753303097.0426862,0.005804538726806641,0.002787351608276367
1753303097.6474686,0.005986690521240234,0.002905607223510742
1753303098.2466562,0.006045818328857422,0.002971649169921875
1753303098.817505,0.005917072296142578,0.002886056900024414
1753303116.6562772,0.005782604217529297,0.0027611255645751953
1753303117.665437,0.006009578704833984,0.0027985572814941406
1753303118.1869643,0.0057828426361083984,0.0028781890869140625
1753303118.655756,0.005797863006591797,0.0027964115142822266
1753303119.1484978,0.0057525634765625,0.002814054489135742
1753303119.5581512,0.005799055099487305,0.0026755332946777344
1753303119.9610448,0.005509138107299805,0.002719402313232422
1753303120.3690093,0.005759477615356445,0.002700328826904297
1753303120.6461427,0.005713939666748047,0.002712726593017578
1753303121.0471134,0.005772590637207031,0.0030651092529296875
1753303121.481485,0.005761146545410156,0.0028405189514160156
1753303121.8439016,0.005734443664550781,0.002705812454223633
1753303150.5602715,0.005887269973754883,0.002830028533935547
1753303151.0429807,0.005739450454711914,0.002750873565673828
1753303151.4840097,0.005873203277587891,0.0027658939361572266
1753303152.01805,0.0057566165924072266,0.002736330032348633
1753303152.3790855,0.006073713302612305,0.0031468868255615234
1753303152.8369806,0.005912065505981445,0.0031092166900634766
1753303153.3018398,0.0058977603912353516,0.0026712417602539062
1753303153.895139,0.0059354305267333984,0.0027344226837158203
1753303154.6889532,0.005768775939941406,0.0026874542236328125
1753303154.7431753,0.0056226253509521484,0.0029649734497070312
1753303155.7421262,0.0058209896087646484,0.002734661102294922
1753303156.6701443,0.005743741989135742,0.0030024051666259766
1753303157.5114806,0.005808591842651367,0.003003835678100586
1753303158.360539,0.005712985992431641,0.002940654754638672
1753303159.1177695,0.005878448486328125,0.0029146671295166016
1753303159.8446853,0.0058634281158447266,0.0028607845306396484
1753303160.493303,0.005745649337768555,0.002695322036743164
1753303160.6324232,0.005619525909423828,0.0027942657470703125
1753303161.1843824,0.0055217742919921875,0.002828359603881836
1753303161.852074,0.005551576614379883,0.0028285980224609375
1753303162.408461,0.005819082260131836,0.0027604103088378906
1753303162.942692,0.00606536865234375,0.0030472278594970703
1753303167.9891052,0.00579380989074707,0.0026786327362060547
1753303169.5326781,0.005890607833862305,0.0027761459350585938
1753303170.8644428,0.0059168338775634766,0.002789020538330078
1753303172.1353672,0.0056912899017333984,0.0029020309448242188
1753303173.5418017,0.005824089050292969,0.0028727054595947266
1753303174.8755505,0.005769491195678711,0.0029036998748779297
1753303175.7850947,0.006336688995361328,0.002994060516357422
1753303177.370927,0.005794048309326172,0.0027849674224853516
1753303178.2309885,0.006498813629150391,0.003061532974243164
1753303179.1759837,0.005776882171630859,0.002817869186401367
1753303180.0003452,0.0056111812591552734,0.0028603076934814453
1753303180.9161794,0.005477190017700195,0.002742767333984375
1753303181.8025403,0.005913734436035156,0.002743959426879883
1753303182.729984,0.005892515182495117,0.0028209686279296875
1753303183.6919086,0.005762577056884766,0.0027494430541992188
1753303184.7980378,0.005861520767211914,0.0027663707733154297
1753303185.8738759,0.006500959396362305,0.002748250961303711
1753303327.6908433,0.0059814453125,0.0029053688049316406
1753303328.2619493,0.005770683288574219,0.0028705596923828125
1753303329.1279504,0.005725860595703125,0.0030624866485595703
1753303329.7418928,0.005751848220825195,0.0026984214782714844
1753303330.2957745,0.005942106246948242,0.003039836883544922
1753303330.8453827,0.005293130874633789,0.002913236618041992
1753303331.4118114,0.005767107009887695,0.0027511119842529297
1753303331.958934,0.005810976028442383,0.0027446746826171875
1753303332.517594,0.004790067672729492,0.0028319358825683594
1753303333.050341,0.00576472282409668,0.002772808074951172
1753303333.5807424,0.005700826644897461,0.0027108192443847656
1753303334.1168664,0.005739927291870117,0.002720355987548828
1753303334.7961242,0.005666255950927734,0.002734661102294922
1753303335.2919657,0.005831003189086914,0.0026886463165283203
1753303335.7405493,0.005665779113769531,0.0027010440826416016
1753303336.2027824,0.005258798599243164,0.0028409957885742188
1753303336.2480578,0.005934000015258789,0.0029587745666503906
1753303336.6463883,0.0061762332916259766,0.002765655517578125
1753303337.078044,0.005776166915893555,0.002883434295654297
1753303337.4692485,0.005475521087646484,0.002655506134033203
1753303337.8678281,0.0057375431060791016,0.002691507339477539
1753303338.2552862,0.005644559860229492,0.002790212631225586
1753303338.7968595,0.0058438777923583984,0.002679109573364258
1753303339.2170916,0.005787372589111328,0.00275421142578125
1753303339.6326075,0.005814313888549805,0.0027396678924560547
1753303340.0218315,0.005751609802246094,0.0027141571044921875
1753303372.1704636,0.005905628204345703,0.0027654170989990234
1753303372.632354,0.0056002140045166016,0.0026764869689941406
1753303374.0612104,0.00583195686340332,0.0026772022247314453
1753303374.5744355,0.005888700485229492,0.0027070045471191406
1753303375.0668201,0.005679130554199219,0.002666473388671875
1753303375.56865,0.0061168670654296875,0.0030624866485595703
1753303376.0708683,0.005734920501708984,0.0028183460235595703
1753303376.5662699,0.0058705806732177734,0.002651214599609375
1753303377.0337996,0.005731105804443359,0.0026454925537109375
1753303377.7473571,0.005808591842651367,0.002682924270629883
1753303378.4457755,0.006310224533081055,0.002892732620239258
1753303379.0625968,0.00583958625793457,0.0029180049896240234
1753303380.4643612,0.006104707717895508,0.003063201904296875
1753303381.376342,0.0060749053955078125,0.002827882766723633
1753303382.193402,0.006024837493896484,0.0029931068420410156
1753303382.9216785,0.005962848663330078,0.0028886795043945312
1753303383.595493,0.005480051040649414,0.0026755332946777344
1753303384.339906,0.005776166915893555,0.002894878387451172
1753303384.9290109,0.005601644515991211,0.0027022361755371094
1753303385.6103275,0.005593061447143555,0.0027229785919189453
1753303386.1884067,0.0057146549224853516,0.0029561519622802734
1753303386.6535711,0.005822658538818359,0.0026502609252929688
1753303387.0868628,0.005858659744262695,0.0028738975524902344
1753303387.483658,0.005639076232910156,0.0026400089263916016
1753303387.9338727,0.005800485610961914,0.0027434825897216797
1753303388.0085235,0.005489349365234375,0.002686023712158203
1753303388.2911851,0.005735158920288086,0.0028133392333984375
1753303388.3727927,0.005891323089599609,0.002885103225708008
1753303388.39019,0.005650997161865234,0.00292205810546875
1753303388.6608217,0.006028890609741211,0.0029821395874023438
1753303389.0423594,0.005871772766113281,0.0026903152465820312
1753303389.105409,0.005777120590209961,0.0027742385864257812
1753303460.7978656,0.0057599544525146484,0.0027227401733398438
1753303461.5400271,0.0057277679443359375,0.0026617050170898438
1753303462.0939991,0.00584721565246582,0.0030448436737060547
1753303470.0880578,0.005866527557373047,0.002835988998413086
1753303470.5558786,0.005294084548950195,0.0030422210693359375
1753303506.1808355,0.0056803226470947266,0.0031011104583740234
1753303506.7509148,0.005814313888549805,0.0027747154235839844
1753303507.2273679,0.005786895751953125,0.002660512924194336
1753303507.687396,0.005769968032836914,0.0027353763580322266
1753303508.1470182,0.0058345794677734375,0.0027213096618652344
1753303508.5611527,0.005784034729003906,0.0027709007263183594
1753303509.200683,0.005783796310424805,0.0027642250061035156
1753303509.6850057,0.005649089813232422,0.002736330032348633
1753303510.084241,0.0058023929595947266,0.002857208251953125
1753303510.5244062,0.005739927291870117,0.002747774124145508
1753303511.5222108,0.005716085433959961,0.0027008056640625
1753303514.225662,0.00589299201965332,0.0026938915252685547
1753303515.2678828,0.0054361820220947266,0.002732992172241211
1753303516.1857345,0.005837917327880859,0.002804279327392578
1753303516.3284063,0.006170988082885742,0.0028421878814697266
1753303516.9831738,0.005853414535522461,0.002819061279296875
1753303517.6904309,0.005900382995605469,0.002690553665161133
1753303518.4923599,0.0057756900787353516,0.002783536911010742
1753303519.2211263,0.0058176517486572266,0.00274658203125
1753303519.925475,0.005604743957519531,0.002836465835571289
1753303520.4903347,0.005621433258056641,0.002998828887939453
1753303550.8054674,0.0056269168853759766,0.0029354095458984375
1753303551.1366756,0.005739688873291016,0.0027086734771728516
1753303557.253485,0.005778789520263672,0.0026710033416748047
1753303558.1369472,0.005738973617553711,0.002769947052001953
1753303558.9177005,0.005753517150878906,0.002751588821411133
1753303559.6727502,0.005858898162841797,0.002771139144897461
1753303560.4095933,0.005892276763916016,0.002798795700073242
1753303561.1380873,0.006106853485107422,0.0029375553131103516
1753303562.2350829,0.00577545166015625,0.0026671886444091797
1753303563.033412,0.005505561828613281,0.002846240997314453
1753303563.8682687,0.005942344665527344,0.002855062484741211
1753303564.694425,0.005815267562866211,0.0027387142181396484
1753303565.453823,0.005824089050292969,0.002772092819213867
1753303566.1807117,0.00577855110168457,0.0027327537536621094
1753303566.8848476,0.00582122802734375,0.002749204635620117
1753303568.1840632,0.005762577056884766,0.0027112960815429688
1753303569.2201383,0.0057525634765625,0.002753019332885742
1753303570.015796,0.0059392452239990234,0.0029671192169189453
1753303570.41246,0.005790233612060547,0.002686023712158203
1753303570.5046039,0.0077021121978759766,0.0047147274017333984
1753303577.626525,0.006071329116821289,0.003086566925048828
1753303578.6852403,0.006166696548461914,0.0029823780059814453
1753303579.68007,0.0057888031005859375,0.0029630661010742188
1753303580.7040913,0.0058879852294921875,0.0029973983764648438
1753303581.7424357,0.005602598190307617,0.002753734588623047
1753303582.8159213,0.005892038345336914,0.002784252166748047
1753303583.8391333,0.005742549896240234,0.0027875900268554688
1753303584.8810668,0.0061092376708984375,0.003024578094482422
1753303586.063168,0.005855083465576172,0.002682924270629883
1753303587.143244,0.006211996078491211,0.003058910369873047
1753303588.4519596,0.005885124206542969,0.0027306079864501953
1753303590.2607021,0.005747079849243164,0.002655506134033203
1753303591.4303958,0.005759716033935547,0.0027954578399658203
1753303592.5788643,0.005767822265625,0.0026731491088867188
1753303593.523432,0.0058252811431884766,0.0028264522552490234
1753303594.4352481,0.005828380584716797,0.002663135528564453
1753303595.4942794,0.005978584289550781,0.0028939247131347656
1753303596.3870327,0.006095409393310547,0.0029611587524414062
1753303597.1714091,0.005789995193481445,0.0027742385864257812
1753303597.3276286,0.005979061126708984,0.0027763843536376953
1753303597.8143096,0.0057525634765625,0.0027348995208740234
1753303597.9822347,0.005766630172729492,0.002747058868408203
1753303598.3102856,0.0058727264404296875,0.0028259754180908203
1753303598.731968,0.005903482437133789,0.0028607845306396484
1753303611.271562,0.005896329879760742,0.003109455108642578
1753303611.6646085,0.0059070587158203125,0.0030891895294189453
1753303612.0555067,0.005877017974853516,0.0028045177459716797
1753303612.490187,0.006077766418457031,0.0030837059020996094
1753303612.9217932,0.005699872970581055,0.002751588821411133
1753303613.4141507,0.005826473236083984,0.0029304027557373047
1753303614.0012643,0.005695343017578125,0.0026972293853759766
1753303614.558379,0.0059814453125,0.0030357837677001953
1753303615.0812967,0.005646467208862305,0.0028455257415771484
1753303615.6000476,0.005940675735473633,0.0029091835021972656
1753303616.128702,0.005845785140991211,0.003004312515258789
1753303616.653143,0.005823373794555664,0.0026731491088867188
1753303617.184275,0.006641387939453125,0.003163576126098633
1753303617.71822,0.006333827972412109,0.003075838088989258
1753303618.2233965,0.005769014358520508,0.00272369384765625
1753303618.7251406,0.0058290958404541016,0.00264739990234375
1753303619.2497725,0.005847454071044922,0.0026667118072509766
1753303619.7671385,0.005731821060180664,0.0028891563415527344
1753303620.2800791,0.005875587463378906,0.0026934146881103516
1753303620.79549,0.005743980407714844,0.0028693675994873047
1753303642.0744476,0.005866527557373047,0.002712726593017578
1753303643.21569,0.0058934688568115234,0.0029659271240234375
1753303644.1677048,0.005879878997802734,0.0030052661895751953
1753303645.1825206,0.005875349044799805,0.002758026123046875
1753303646.2210011,0.005942821502685547,0.003025054931640625
1753303647.0999513,0.005914926528930664,0.0028009414672851562
1753303648.7277915,0.005689144134521484,0.0028946399688720703
1753303649.704315,0.005769252777099609,0.002649068832397461
1753303650.654505,0.005726814270019531,0.0027055740356445312
1753303651.5076258,0.005690336227416992,0.002950429916381836
1753303652.3629293,0.005220890045166016,0.0029358863830566406
1753303653.209197,0.0058002471923828125,0.002702951431274414
1753303653.9807534,0.00567317008972168,0.0029196739196777344
1753303654.7488754,0.0059356689453125,0.002754688262939453
1753303655.4816432,0.006063699722290039,0.0028045177459716797
1753303656.1956174,0.005709171295166016,0.002735137939453125
1753303656.9259157,0.0057718753814697266,0.002729654312133789
1753303657.5842721,0.005684614181518555,0.00275421142578125
1753303658.2060518,0.005761146545410156,0.002675771713256836
1753303658.7880683,0.0057299137115478516,0.002724885940551758
1753303659.3529649,0.005814075469970703,0.002912282943725586
1753303659.8984737,0.007333040237426758,0.004292011260986328
1753303660.6539752,0.0057942867279052734,0.0027348995208740234
1753303661.3333926,0.005839347839355469,0.002969980239868164
1753303662.012453,0.005771636962890625,0.002734661102294922
1753303662.7147896,0.005723714828491211,0.002810239791870117
1753303663.3937635,0.0059854984283447266,0.0029418468475341797
1753303664.0272002,0.007466554641723633,0.0044155120849609375
1753303664.1436226,0.005787849426269531,0.0027642250061035156
1753303664.6738884,0.005812406539916992,0.0026483535766601562
1753303665.364618,0.005819559097290039,0.0027246475219726562
1753303666.015855,0.006255626678466797,0.003055095672607422
1753303666.7898207,0.0058536529541015625,0.002736806869506836
1753303667.4806514,0.005631446838378906,0.002666950225830078
1753303668.2481096,0.005672931671142578,0.002753734588623047
1753303669.0965724,0.0057964324951171875,0.0027158260345458984
1753303670.2373886,0.005861043930053711,0.0026519298553466797
1753303671.1323879,0.005686521530151367,0.002651691436767578
1753303671.9224637,0.0055005550384521484,0.002676725387573242
1753303672.7160017,0.00570988655090332,0.0027136802673339844
1753303673.4886596,0.0058324337005615234,0.0027313232421875
1753303674.2309208,0.005697965621948242,0.002742767333984375
1753303674.8299818,0.005898714065551758,0.00290679931640625
1753303675.474971,0.005941629409790039,0.0029497146606445312
1753303676.0510614,0.005667209625244141,0.0026924610137939453
1753303701.9345672,0.0058858394622802734,0.0028166770935058594
1753303703.1080852,0.00615692138671875,0.002996683120727539
1753303704.0889647,0.006240367889404297,0.0031189918518066406
1753303707.047321,0.005706310272216797,0.002671480178833008
1753303708.078329,0.006006479263305664,0.0030510425567626953
1753303709.0336509,0.006140470504760742,0.002822399139404297
1753303709.9593916,0.005776166915893555,0.002901792526245117
1753303710.8714647,0.005708932876586914,0.0029211044311523438
1753303711.8056912,0.005766391754150391,0.0027022361755371094
1753303711.9035778,0.006539106369018555,0.003068685531616211
1753303712.685874,0.005731344223022461,0.002911090850830078
